name_track,artist_track,uri_track,popularity,tempo,genres,urlImage,album
Un Millón de Amigos (Um Milhão de Amigos),Roberto Carlos,spotify:track:4wraV7dTK8eITiKGFjrq7a,48,138.463,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b273b31767d7f5390226eb06de2d,El Arte De Roberto Carlos
La Distancia (A Distância),Roberto Carlos,spotify:track:6s2MrToqbAXQtEGWkWAeqP,46,124.795,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b273b31767d7f5390226eb06de2d,El Arte De Roberto Carlos
El Día Que Me Quieras,Roberto Carlos,spotify:track:39j17TDQQpDirXiKHeREaw,33,128.219,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b273b31767d7f5390226eb06de2d,El Arte De Roberto Carlos
Amada Amante,Roberto Carlos,spotify:track:5kizl1jSBWaBjgBDJkh4SR,40,143.277,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b273b31767d7f5390226eb06de2d,El Arte De Roberto Carlos
O Progresso,Roberto Carlos,spotify:track:2TfvTp8N4uV4BzYZphHfCm,35,141.938,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b273b31767d7f5390226eb06de2d,El Arte De Roberto Carlos
Por Ella (with José José),"José Feliciano, José José",spotify:track:3zzbEb1aHmrcOMf451jWxW,29,103.977,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273f38f2baa732de5f4fc9131a8,Mis Favoritas
Matador - Remasterizado 2008,Los Fabulosos Cadillacs,spotify:track:7d4pdMym8ZBOgf1oVPTiPb,65,193.66,"argentine rock, latin alternative, latin rock, rock en espanol, ska, ska argentino",https://i.scdn.co/image/ab67616d0000b273115c90e766afd810dd56ed7c,Vasos Vacíos
Cuando Pase El Temblor - Remasterizado 2007,Soda Stereo,spotify:track:3uMYq07Kj5m564OQwdSCrD,76,94.089,"argentine rock, latin alternative, latin rock, post-punk argentina, rock en espanol, ska argentino",https://i.scdn.co/image/ab67616d0000b273e28947f6ad2f100af9c1965a,Nada Personal (Remastered)
Fix You,Coldplay,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,86,138.178,"permanent wave, pop",https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651,X&Y
Unchained Melody,The Righteous Brothers,spotify:track:2ACjOtICHXrAlP3ijVMSvb,62,98.888,"adult standards, brill building pop, folk rock, motown, rock-and-roll, rockabilly",https://i.scdn.co/image/ab67616d0000b273cfba57673816ba988f308b7f,Rock N' Roll Legends
I Will Always Love You,Whitney Houston,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,80,67.531,dance pop,https://i.scdn.co/image/ab67616d0000b273456c0b5d0316a80dc600802e,The Bodyguard - Original Soundtrack Album
Como Un Perro,Libido,spotify:track:0oz9W6TQj2AeDXg8TjRvs0,0,150.139,"indie rock peruano, peruvian rock",https://i.scdn.co/image/ab67616d0000b273c5193f46eebeb273749c905f,Libido
Dónde está el amor,Afrodisiaco,spotify:track:0oCz3lm4cTuY1ly9y1jgvf,0,118.05,axe,https://i.scdn.co/image/ab67616d0000b2732fca72d229d424ee1430ed41,Vamos por más
Aunque Estes Con El,Luis Fonsi,spotify:track:7drgr2iYQBTICPjfYM1vd5,0,130.117,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2739698edb6f6e48b6363ec62c9,Palabras Del Silencio
Mentira,Gilberto Santa Rosa,spotify:track:5cvsXUkjwWf8CdvYjrfvB8,48,81.511,"salsa, salsa puertorriquena, tropical",https://i.scdn.co/image/ab67616d0000b273de476cc43d36b7df5b99dff8,Intenso
La Ladrona,Diego Verdaguer,spotify:track:2t8DM8Gdp9z50upcaY2IXl,0,188.316,"latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273d5cfcb14b8fe9c13cd99d3d0,Estoy Vivo (Remasterizado)
El Final de Nuestra Historia,José Augusto,spotify:track:4JEYWoRb6psyGoVQ2OmCDb,0,75.4,"pop nacional antigas, sertanejo",https://i.scdn.co/image/ab67616d0000b2736ab0f11453ee6db5c3782221,El Final de Nuestra Historia
Pienso en Ti,Tremolo,spotify:track:1NR3e2hyMuwir2MIuM4bX8,0,135.776,"peruvian metal, peruvian rock",https://i.scdn.co/image/ab67616d0000b2734cf2cdfbd4dd5b257be19ed2,Vencerá
Enamorado de un Angel,Tremolo,spotify:track:3Cno3pBs8njodCWJvNTYGG,0,100.125,"peruvian metal, peruvian rock",https://i.scdn.co/image/ab67616d0000b2734cf2cdfbd4dd5b257be19ed2,Vencerá
Sin ti (Without You),Paloma San Basilio,spotify:track:0aFi7KdliyMlPtSuDi1sCg,27,120.17,"cancion melodica, pop romantico",https://i.scdn.co/image/ab67616d0000b273ae8ae4c6863b2a6c38acece5,La Fiesta Terminó
Quererte a Ti,Angela Carrasco,spotify:track:4dRr0TfZQmZF2waLzRzoQo,59,169.635,pop romantico,https://i.scdn.co/image/ab67616d0000b2732af70dbe4161799beb32052f,Sus Mas Grandes Exit
Huye de Mí,Los Kipus,spotify:track:25pDF7g5DCDCpq96Tjnlwk,48,143.317,"classic peruvian pop, musica criolla",https://i.scdn.co/image/ab67616d0000b273fc3ad40ff0922b115185229e,Los Kipus y Sus Voces
Por Amarte,Enrique Iglesias,spotify:track:4AQZNgdG73f2ZdC6VUZqBL,0,127.926,"dance pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273fba1c50df2faed9c77d1020e,Enrique Iglesias
Brillas,León Larregui,spotify:track:6VuUMo1TusnqBxLTnr3hOI,3,93.041,"latin alternative, latin rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b273833110ebd5e6cdf55d5ec0e8,Solstis - De León Larregui
Quisiera,Pasabordo,spotify:track:3HgbRSVM1hkwprjhWUhwZT,0,75.508,"colombian pop, reggaeton",https://i.scdn.co/image/ab67616d0000b2737e84a27612308ee58e2224d4,Paso a Paso
"Cuando quieras, donde quieras (Così era e così sia)",Dyango,spotify:track:3akNntAza319MgjivWphIH,59,125.49,"cancion melodica, pop romantico",https://i.scdn.co/image/ab67616d0000b273c72856c544c05e84c0dd857f,"Alma, Corazón Y Vida"
Tú,Shakira,spotify:track:5dMzxEVxEWRJysu2dOYEzR,0,139.807,"colombian pop, dance pop, latin pop, pop",https://i.scdn.co/image/ab67616d0000b273cbec17e84d329f55ec1ce137,Donde Estan Los Ladrones
Just Like a Dream,BEN,spotify:track:0J2ImJ3WaKokMQ6FGG7OOW,49,135.536,korean pop,https://i.scdn.co/image/ab67616d0000b273cb5f4f3bbc320202916039c9,"Another Miss Oh (Original Television Soundtrack), Pt 2"
De Mi Enamórate,Daniela Romo,spotify:track:2YpdOz01cVBMRfhdAELdLi,69,173.249,"latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273bdc8c4848811b37451cc51db,Mujer De Todos Mujer De Nadie
Me Olvide De Vivir,Julio Iglesias,spotify:track:0kVOor973ijVqOBhYqvaE8,68,123.948,latin pop,https://i.scdn.co/image/ab67616d0000b27385c02182c2dff19d5c66c42d,Begin the Beguine
La cima del cielo,Ricardo Montaner,spotify:track:3C9fAn3IgajBTwR274huch,59,137.963,latin pop,https://i.scdn.co/image/ab67616d0000b2738bd6b0c903003688dcbe191f,Ricardo Montaner Con La London Metropolitan Orchestra
Se Que Ya No Volverás,Diego Torres,spotify:track:3FHQWc6FgVTNJAmdqo268D,56,171.82,"latin pop, pop argentino",https://i.scdn.co/image/ab67616d0000b273afb219c568a551bc13f2571a,Luna Nueva
Volverás,Paulina Rubio,spotify:track:2JkqKiJhh835jxUdaKSB7Z,0,127.938,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273944573c1ea4b8a6717043911,2En1
Bad,Michael Jackson,spotify:track:3FvQH46A4B37eNHjooIXcu,56,114.14,"r&b, soul",https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,"HIStory - PAST, PRESENT AND FUTURE - BOOK I"
Cadaveria,Mägo de Oz,spotify:track:2xhkAlJjsSo3AqnwgnFBcx,52,65.971,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",https://i.scdn.co/image/ab67616d0000b273d633a13281228832f4ffbf73,Ilussia
Abracadabra,Mägo de Oz,spotify:track:78aDXcE1tFXpGYjA0Df8lm,49,137.989,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",https://i.scdn.co/image/ab67616d0000b273d633a13281228832f4ffbf73,Ilussia
XO,John Mayer,spotify:track:7cpCU3Denug5NGZsSpQl8v,72,173.67,"neo mellow, singer-songwriter",https://i.scdn.co/image/ab67616d0000b273924db37163c8c94430c689fc,XO
A quién le importa,Alaska Y Dinarama,spotify:track:3Qa1r7Ii95K0A9Gerh4dKS,49,130.746,"spanish new wave, spanish pop, spanish synthpop",https://i.scdn.co/image/ab67616d0000b273181b56787281851f7e06b572,The Platinum Collection: Alaska
Quiero Ver,Café Tacvba,spotify:track:7s41ZGjQB5Ur8T0fQlk5uM,68,169.853,"latin alternative, latin pop, latin rock, mexican rock, rock en espanol",https://i.scdn.co/image/ab67616d0000b273c0bcfc088e4d1537967bc61a,SINO
Hold the Line,TOTO,spotify:track:4aVuWgvD0X63hcOCnZtNFA,83,96.556,"album rock, classic rock, hard rock, mellow gold, rock, soft rock, yacht rock",https://i.scdn.co/image/ab67616d0000b273f903e62767a0e22e33b7af83,Toto
Sunshine Of Your Love,Cream,spotify:track:6FRwDxXsvSasw0y2eDArsz,66,115.078,"album rock, blues rock, british blues, classic rock, folk rock, hard rock, psychedelic rock, rock, singer-songwriter, supergroup",https://i.scdn.co/image/ab67616d0000b273f7d3ba2473d4452b83ba61c4,Disraeli Gears
Amnesia,José José,spotify:track:7xNvkborz5fC8SaTe3ecQl,55,81.849,"bolero, cancion melodica, ranchera",https://i.scdn.co/image/ab67616d0000b273bb0c620cbaa1747d1d5d5482,Jose Jose 25 Años Vol. 2
Dream A Little Dream Of Me,"Ella Fitzgerald, Louis Armstrong",spotify:track:3Bbbz0IGORWZSLf9UqsAL4,0,76.559,"adult standards, jazz, jazz blues, soul, swing, vocal jazz",https://i.scdn.co/image/ab67616d0000b273a6e72e3c24857c296e42bd75,C'est Si Bon
Tú Me Caíste del Cielo,Río Roma,spotify:track:4mOWg68kBBDgyUqP0mgGh0,47,134.613,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273fdc64ffdbc82d7e7559abd86,Otra Vida
C'est si bon,Louis Armstrong,spotify:track:3YrbJ9Y7SU0AIYFjYnXzIp,0,113.376,"adult standards, dixieland, harlem renaissance, jazz trumpet, new orleans jazz, soul, swing, vocal jazz",https://i.scdn.co/image/ab67616d0000b273a6e72e3c24857c296e42bd75,C'est Si Bon
Tu en Mi Vida (Você em Minha Vida),Roberto Carlos,spotify:track:6qJk10BmxRxPvbu3U1TjgP,35,145.06,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b27380aebf150bcb6f34f741159c,Pra Sempre Em Espanhol - Vol. 1
Amada Amante,Roberto Carlos,spotify:track:5vkqA3eps1rM8Yn5HABo5B,45,140.482,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b27380aebf150bcb6f34f741159c,Pra Sempre Em Espanhol - Vol. 1
Querida Amiga (feat. Diego Maradona),"Pimpinela, Diego Maradona",spotify:track:3NExINjj6P3MRsZuhYulY9,44,62.536,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273b2cf1caf6f6f71370c96dbaa,El Duende Azul
Quiero Ser,Amaia Montero,spotify:track:2SxtZcr9RPVvKnVPqUmiPe,62,137.052,"latin arena pop, latin pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b2733018547f6b7abe58ddaa2351,Amaia Montero
Piensa en mi,Leandro & Leonardo,spotify:track:0yJZdTrzVPirJ8L8vBJ4ii,54,75.046,"sertanejo, sertanejo universitario",https://i.scdn.co/image/ab67616d0000b273358e44b6f80c7bef54b60f07,Leandro & Leonardo - México
Quítame Ese Hombre (Versión Pop),Pilar Montenegro,spotify:track:2osk1r5gffDb4prcraMDne,0,148.036,"latin arena pop, latin pop",https://i.scdn.co/image/ab67616d0000b273746111c8bd2fa366634f9cbf,Desahogo
¡Basta Ya!,Olaga Tanon,spotify:track:2lobDVSXOHwlrs9sQ2E46Q,65,149.992,,https://i.scdn.co/image/ab67616d0000b2734b765fb6ff32e97d45b6eb7d,Nuevos Senderos
Por Que Sera,Rudy La Scala,spotify:track:2zFhOgUTFiAupp71sFKm77,60,80.009,pop romantico,https://i.scdn.co/image/ab67616d0000b273e35566b543584a5d9232287e,Por Que Sera
Ladrona,Morat,spotify:track:1tP7DVHveEcaJ3tZu5l4fW,0,145.053,colombian pop,https://i.scdn.co/image/ab67616d0000b2739ed0cbfd9d9d3cf68aabf5d8,Ladrona
Nadie Como Tú,La Oreja de Van Gogh,spotify:track:4ybdTQiPB5RrbVgRMwlBNk,59,151.902,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b273820f6e4afa04594a671e484f,Lo Que Te Conte Mientras Te Hacias La Dormida
La Santa Compana,Mägo de Oz,spotify:track:5Zpkdv7Q8L1f0WwE5n7MJL,44,95.833,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",https://i.scdn.co/image/ab67616d0000b2733e782d96dc4cbe7950a274a9,Finisterra
Adios,La Oreja de Van Gogh,spotify:track:5bo1oCnwAOAXgehjY4R93w,46,129.966,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b273820f6e4afa04594a671e484f,Lo Que Te Conte Mientras Te Hacias La Dormida
But We Lost It,P!nk,spotify:track:4c8GOVLs54iFD5FtgPhYjA,55,133.756,"dance pop, pop",https://i.scdn.co/image/ab67616d0000b27300164c96548a622d34b39828,Beautiful Trauma
Por amor,José Luis Perales,spotify:track:28KJWYorrLZpr7WYJ0yktB,0,132.296,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b27368d63122c5ad931812824583,Los Romanticos- Jose Luis Perales
Best Day Of My Life,American Authors,spotify:track:5j9iuo3tMmQIfnEEQOOjxh,0,100.021,"modern rock, pop rock",https://i.scdn.co/image/ab67616d0000b273e4d82e7848a4243839f2121e,"Oh, What A Life"
Lighters,"Bad Meets Evil, Bruno Mars",spotify:track:4BWBbJ9MKpnt30SFYEomzJ,0,90.079,detroit hip hop,https://i.scdn.co/image/ab67616d0000b273ae15e7cdf7ae858e4f90d9c2,Hell: The Sequel (Deluxe)
One Love,Loveholic,spotify:track:2brGOWCt6RzommbiBwzERQ,0,140.002,"k-indie, k-rock",https://i.scdn.co/image/ab67616d0000b273af4debbb14d555684f2bc182,Dramatic & Cinematic
Contigo,Río Roma,spotify:track:7dTUZjIb2O92v7Egzl9Nb2,0,136.975,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2736145b4292b0ca23904745644,Eres la Persona Correcta en el Momento Equivocado
Si Yo Me Vuelvo A Enamorar,Myriam Hernandez,spotify:track:36wNyYn5H9zCclx468s9AM,47,107.957,"latin pop, pop chileno",https://i.scdn.co/image/ab67616d0000b2736dc13ff34f21b6927e41166b,+ Y Mas
You Are My Spring,Sung Si Kyung,spotify:track:3HamD938D1IlQqwJ3sIWAV,0,133.957,korean pop,https://i.scdn.co/image/ab67616d0000b2737b791739ed317e2dd59fba83,Secret Garden Drama OST (Overseas)
Every moment of you,Sung Si Kyung,spotify:track:2tY05I4MCH2eKnWTITUspC,0,139.981,korean pop,https://i.scdn.co/image/ab67616d0000b273c9197ece463ffe1e027f9e85,My Love From the Star Part 7
두 사람,Sung Si Kyung,spotify:track:2aBO4JJfhy7BPx7wLlrxDu,0,142.417,korean pop,https://i.scdn.co/image/ab67616d0000b273126fdd12ccf2f98c9d4fd10f,다시 꿈꾸고 싶다
Somewhere Someday,Sung Si Kyung,spotify:track:6dDDIKzbgh1exKHw0ZeEyk,42,93.961,korean pop,https://i.scdn.co/image/ab67616d0000b273f782eb033b0a4a376ad5a089,The Legend of The Blue Sea OST Part.5
메아리 Echo,Loveholic,spotify:track:2tEuBfKkTUKWY0qj0tODpD,0,62.625,"k-indie, k-rock",https://i.scdn.co/image/ab67616d0000b273af4debbb14d555684f2bc182,Dramatic & Cinematic
사랑하니까 Because I Love You,Loveholic,spotify:track:4ejC2kiRvWUbFw7OCrMHGf,0,129.165,"k-indie, k-rock",https://i.scdn.co/image/ab67616d0000b273af4debbb14d555684f2bc182,Dramatic & Cinematic
두손을 Two Hands,Loveholic,spotify:track:2aXfh9m7O66q71VzSQsf1U,0,131.816,"k-indie, k-rock",https://i.scdn.co/image/ab67616d0000b273af4debbb14d555684f2bc182,Dramatic & Cinematic
그대는 Dear,Loveholic,spotify:track:1MsLo8Lht061kp0OYkCoPt,0,118.001,"k-indie, k-rock",https://i.scdn.co/image/ab67616d0000b273af4debbb14d555684f2bc182,Dramatic & Cinematic
Recién Te Conozco y Te Quiero,Orlando Netti,spotify:track:3dhNOandUoPdYvj1MCzCZ0,37,116.06,pop romantico,https://i.scdn.co/image/ab67616d0000b273a793df9ae6e9d9f71ade2a53,Te Quiero
Llegaste tú,Jesse & Joy,spotify:track:77jdTLPg3EXHJ8cbU7SBni,68,146.068,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b27356f41de4b571bc3d820c9f81,Esta Es Mi Vida
Rosa,Nicola Di Bari,spotify:track:51i3mnhBGLDtmDJJ1RcHmc,40,131.075,"classic italian pop, pop romantico",https://i.scdn.co/image/ab67616d0000b273baeb8e3ded9fc5672696b2b3,Los Mejores Exitos de Nicola Di Bari
Entre Tu Y Yo,Jyve V,spotify:track:60uRjDEiVXlls2RaYRZl2O,40,98.046,puerto rican pop,https://i.scdn.co/image/ab67616d0000b273bb68d12e758d4542a683079e,Jyve V
No Te Recuerdo,Nicole Pillman,spotify:track:2CNInjDq6GGDsYyh7vR19V,0,139.946,pop peruano,https://i.scdn.co/image/ab67616d0000b2736ca893f6e4c18e009454fc69,COMO NUNCA TE HAN AMADO
No Me Quiero Enamorar,Kalimba,spotify:track:6LUWcw7HapRK92mQI42Tzp,61,139.901,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273b03193f09eee794707571ac8,Aerosoul
Propiedad Privada,Lucha Reyes,spotify:track:2eDtBOg4d9g6lDeFK7YZzy,0,133.575,"classic peruvian pop, ranchera",https://i.scdn.co/image/ab67616d0000b273fc0eb7f97ab7d198f114233e,"Serie Orgullosos: Aquellos Valses de Antaño en Callejones De Un Solo Caño, Vol. 5"
Jamás Impedirás,Lucha Reyes,spotify:track:3U3CkRHtph4Ou6BEtRNVon,0,124.486,"classic peruvian pop, ranchera",https://i.scdn.co/image/ab67616d0000b2736142a5523b828b7678ae839b,Siempre Criolla
Déjalos,Los Embajadores Criollos,spotify:track:2Ovxs4W5CIMcOIPLJq89ge,34,144.699,"classic peruvian pop, musica criolla",https://i.scdn.co/image/ab67616d0000b27301c9f64c9fde83ea4d51fac8,Los Secretos de Felix Pasache
Detroit Rock City,KISS,spotify:track:0yd0NF2DaG04KLqJT5LLV2,0,90.587,"glam rock, hard rock, rock",https://i.scdn.co/image/ab67616d0000b273b56532a8a59ecef8908bd37e,Greatest Kiss
Cuídate,La Oreja de Van Gogh,spotify:track:3OGGo5M7x4xWAnT4b9ULHQ,25,140.995,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b273966ac4f73306cdc5a0acce15,LOVG - Grandes Exitos
Tan Guapa (bonustrack),La Oreja de Van Gogh,spotify:track:51IVP76Zv54XTOVaUZGGsz,47,162.108,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b2738e713b235df33f7c55164adf,El Planeta Imaginario
Vida Nueva,Río Roma,spotify:track:2oaAa1steyWC2XeiNQdXSi,41,131.234,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273fdc64ffdbc82d7e7559abd86,Otra Vida
The Scientist,Coldplay,spotify:track:75JFxkI2RXiU7L9VXzMkle,87,146.277,"permanent wave, pop",https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82,A Rush of Blood to the Head
No Surprises,Radiohead,spotify:track:4uBzDO9wmPEXBKhfwAlMFJ,0,76.432,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",https://i.scdn.co/image/ab67616d0000b27332118d6d924fbd6d8b9bdaa0,OK Computer (Collector's Edition)
Look What You've Done,Jet,spotify:track:0ZSmRnXnP5fdANtVlCok1g,64,73.396,"garage rock, modern rock, pop rock",https://i.scdn.co/image/ab67616d0000b273d06bd6d3b1f258ba2bca597a,Get Born
Straight,TSAR,spotify:track:6YPd9OdI9kFecMU355PtFX,3,90.166,modern power pop,https://i.scdn.co/image/ab67616d0000b273f1090b6612242bac1b61f7f5,Band - Girls - Money
Monster,The Automatic,spotify:track:6pH6KsmVeTWSDExi5VQ9yi,0,141.466,welsh rock,https://i.scdn.co/image/ab67616d0000b27375674a10794ad67e94ce60e1,Not Accepted Anywhere
I Won't Give Up,Jason Mraz,spotify:track:05pKAafT85jeeNhZ6kq7HT,64,136.703,"acoustic pop, dance pop, neo mellow, pop",https://i.scdn.co/image/ab67616d0000b2731a538dbbc117f0723b8e94da,I Won't Give Up
Memory,"Andrew Lloyd Webber, ""Cats"" 1983 Broadway Cast",spotify:track:5Bgj72pKE5vtVcIqlGCOnL,0,80.52,"broadway, west end",https://i.scdn.co/image/ab67616d0000b273dba06650553d4b055db1dcb7,Cats (Original Broadway Cast Recording)
Esta Cobardia,Chiquetete,spotify:track:3rvkMonI8lNDEAOXeJv4Fj,0,112.87,"pop flamenco, rumba, sevillanas",https://i.scdn.co/image/8b3e76aa99146bc273d30a49983abba1e095c946,Baladas Triunfadoras
Creep,Radiohead,spotify:track:6b2oQwSGFkzsMtQruIWm2p,1,91.841,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",https://i.scdn.co/image/ab67616d0000b2732f85b65d3ac4d3d7f806ca11,Pablo Honey
Make Me (Cry) - Acoustic Version,"Noah Cyrus, Labrinth",spotify:track:6pP5RJbBH6eKR8BCYX3MSU,53,77.245,"alt z, pop",https://i.scdn.co/image/ab67616d0000b273fc8cc798f25e0110ac7c777f,Make Me (Cry) [Acoustic Version]
Raise the Dead,Rachel Rabin,spotify:track:5lBi9AUgPdtAxIKb1spA7P,35,179.312,etherpop,https://i.scdn.co/image/ab67616d0000b273b4c4381e0adf1e420a76f3bf,Raise the Dead
Is This Love,Bob Marley & The Wailers,spotify:track:58qEQujDJy5ma0cWRnB6dh,0,122.456,"reggae, roots reggae",https://i.scdn.co/image/ab67616d0000b27399defae6e4954461aa362d92,Kaya - Deluxe Edition
Walk Of Life,Dire Straits,spotify:track:4tyl9OMKMG8F2L0RUYQMH3,0,172.435,"album rock, classic rock, mellow gold, rock",https://i.scdn.co/image/ab67616d0000b27348cd811e6c34abd3ff00d15f,Brothers In Arms (Remastered)
Daddy's Gone To Knoxville,Mark Knopfler,spotify:track:0bRQvZDUIAtlgL0sFYQgxQ,0,152.536,soft rock,https://i.scdn.co/image/ab67616d0000b273dac3fd0b24e1481e99c319e2,The Ragpicker's Dream
The Handler,Muse,spotify:track:6xq3Bd7MvZVa7pda9tC4MW,57,130.009,"modern rock, permanent wave, rock",https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d,Drones
Alone Again (Naturally),Gilbert O'Sullivan,spotify:track:4lHQCzdK3VdYQvQZnnRouG,71,171.762,soft rock,https://i.scdn.co/image/ab67616d0000b2732a17bb450e1326dbac8a456d,Back to Front (Deluxe Edition)
Cielito Lindo,Mariachi Vargas De Tecalitlán,spotify:track:2GzOrRCr4yyz2DqcEqTdBS,46,185.552,"mariachi, ranchera",https://i.scdn.co/image/ab67616d0000b273b137c49b53abd807a1681da9,Lo Mejor De La Música Mexicana
No Volveré,Pedro Infante,spotify:track:1dfAlvzBYvyvAQ0drOPVen,0,90.082,"bolero, bolero mexicano, mariachi, ranchera",https://i.scdn.co/image/ab67616d0000b2734db0c1246462617a9af45026,Cien Años
The Night We Met,Lord Huron,spotify:track:3FsBtu3gdlfZjBLXyDvmj1,0,174.152,"indie folk, modern rock, stomp and holler",https://i.scdn.co/image/ab67616d0000b2738e0cf26ddc14f90080a62aac,13 Reasons Why (A Netflix Original Series Soundtrack)
Half a Heart,One Direction,spotify:track:6nIE1oCE4udqMGv3bqVNVb,68,155.954,"boy band, pop, post-teen pop, talent show",https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,Midnight Memories (Deluxe)
Talking to the Moon,Bruno Mars,spotify:track:1wVuPmvt6AWvTL5W2GJnzZ,78,145.867,"dance pop, pop",https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0,Doo-Wops & Hooligans
